,Altura,Año,Nombre,Peso,Yardas_totales
65,177.5,2000,"Smith, Detron", 229,17
66,180.0,1990,"Smith, Don", 200,165
67,180.0,2015,"Smith, Dreamius", 225,0
68,188.976,2013,"Smith, Drew", 225,0
69,188.976,1936,"Smith, Ed", 207,39
70,175.0,1997,"Smith, Emmitt", 216,"18,355"
71,192.024,1955,"Smith, Ernie", 190,0.0
72,180.0,1943,"Smith, Gaylon", 202,470
73,185.928,1943,"Smith, George", 200,12
74,192.024,1995,"Smith, Irv", 262,"1,788"
0,185.928,1961,"Smith, J.D.", 205,"4,672"
1,182.88,1986,"Smith, Jimmy", 205,13
2,185.928,1951,"Smith, Bob", 191,0.0
3,185.928,1960,"Smith, J.D.", 210,220
4,175,1987,"Smith, Jeff", 201,752
5,182.88,2014,"Smith, Jerome", 226,0
6,182.88,1995,"Smith, J.J.", 203,0
7,172.5,2006,"Smith, McKenzi", 196,0
8,185.928,2003,"Smith, Joe", 224,0
9,185.928,2010,"Smith, Kevin", 217,"2,346"
10,195.072,1994,"Smith, Kevin", 265,8
11,180,2009,"Smith, Kolby", 219,540
12,180,1998,"Smith, Lamar", 224,"4,853"
13,177.5,1977,"Smith, Laverne", 193,55
14,170,1996,"Smith, Marquette", 190,0
15,182.88,2001,"Smith, Maurice", 235,829
16,175,2013,"Smith, Michael", 205,0
17,182.88,2005,"Smith, Musa", 232,496
18,NaN,1968,"Smith, Noland", 154,57
19,188.976,1920,"Smith, Oak", 185,0
20,177.5,2004,"Smith, Onterrio", 214,"1,123"
21,182.88,2013,"Smith, Orwin", 205,0
22,175,1986,"Smith, Oscar", 203,0
23,192.024,1948,"Smith, Ed", 185,109
24,180,2004,"Smith, Paul", 242,210
25,180,2007,"Smith, Quinton", 195,0
26,177.5,1956,"Smith, Ray Gene", 187,0.0
27,182.88,1967,"Smith, Dick", 205,0.0
28,177.5,1955,"Smith, Bob", 195,160
29,182.88,1965,"Smith, Bobby", 203,536
30,182.88,1953,"Smith, Bob", 205,52
31,188.976,1997,"Smith, Robert", 210,"6,818"
32,182.88,1969,"Smith, Russ", 212,915
33,188.976,1991,"Smith, Sammie", 226,"1,881"
34,172.5,2011,"Smith, Seth", 198,0
35,195.072,1980,"Smith, Sherman", 225,"3,520"
36,185.928,1991,"Smith, Steve", 242,"1,627"
37,182.88,1937,"Smith, Stu", 195,452
38,177.5,1998,"Smith, Tarik", 204,0
39,182.88,2004,"Smith, Terrelle", 246,185
40,185.928,1973,"Smith, Tom", 216,0
41,180,1989,"Smith, Timmy", 216,602
42,185.928,1994,"Smith, Tony", 215,329
43,172.5,1951,"Smith, Vitamin", 179,669
44,192.024,1971,"Smith, Larry", 220,"2,057"
45,167.5,1934,"Smith, Wee Willie", 148,0.0
46,185.928,1965,"Smolinski, Mark", 215,"1,323"
47,185.928,1940,"Smukler, Dave", 226,"1,106"
48,185.928,1923,"Smyth, Lou", 200,0
49,177.5,1945,"Sneddon, Bob", 180,0.0
50,177.5,1926,"Snell, George", 185,0
51,188.976,1968,"Snell, Matt", 219,"4,285"
52,180,2010,"Snelling, Jason", 234,"1,420"
53,182.88,1945,"Snelling, Ken", 210,10
54,188.976,2000,"Snider, Matt", 240,0
55,182.88,2007,"Snow, BranDon", 242,0
56,175,1992,"Snow, Carlos", 200,0
57,172.5,1929,"Snyder, Snitz", 190,0
58,188.976,1941,"Soar, Hank", 205,0.0
59,185.928,2008,"Sobomehin, Olaniyi", 230,0
60,172.5,1934,"Sohn, Benny", 170,7
61,180,1980,"Solomon, Freddie", 185,"5,846"
62,180,1960,"Sommer, Mike", 190,253
63,167.5,1927,"Sonnenberg, Gustave", 196,0
64,182.88,2001,"Sowell, Jerald", 237,244
65,177.5,1950,"Spaniel, Frank", 185,22
66,175,2012,"Spann, Chad", 198,0
67,185.928,1949,"Spavital, Jim", 210,246
68,177.5,1926,"Spear, Glen", 185,0
69,177.5,1929,"Spellman, Jack", 201,0
70,195.072,1999,"Spence, Blake", 249,20
71,185.928,1987,"Spencer, Tim", 224,"1,792"
72,182.88,1986,"Spencer, Todd", 203,80
73,192.024,1977,"Spencer, Willie", 235,247
74,172.5,1996,"Spikes, Irving", 205,934
0,188.976,1964,"Spikes, Jack", 210,"1,693"
1,182.88,1954,"Spinks, Jack", 236,0
2,182.88,1983,"Springs, Ron", 213,"2,519"
3,182.88,2016,"Squirewell, Alstevis", 265,0
4,188.976,2002,"Stackhouse, Charles", 252,0
5,185.928,1942,"Stackpool, Jack", 207,47
6,180,1992,"Stacy, Siran", 203,0
7,175,2014,"Stacy, Zac", 224,"1,355"
8,180,2001,"Staley, Duce", 242,"5,785"
9,185.928,2002,"Staley, Luke", 227,0
10,170,1986,"Stamps, Sylvester", 172,382
11,182.88,1976,"Stanback, Haskel", 210,"2,662"
12,182.88,1969,"Stanciel, Jeff", 192,-1
13,188.976,1947,"Standlee, Norm", 238,510
14,192.024,2004,"Stanley, Matt", 245,0
15,182.88,2002,"Stansbury, Ed", 257,0
16,185.928,1961,"Stanton, Jack", 190,0
17,180,1976,"Starch, Ken", 219,0
18,185.928,1987,"Stark, Chad", 220,0
19,188.976,2013,"Starks, James", 218,"2,506"
20,185.928,1963,"Starling, Bruce", 186,0
21,177.5,1946,"Stasica, Stan", 175,0
22,180,1996,"Staten, Robert", 235,0
23,180,1981,"Stauch, Scott", 204,6
24,177.5,2004,"Stecker, Aaron", 213,"1,526"
25,182.88,2010,"Steele, Curtis", 200,0
26,182.88,1945,"Steele, Ernie", 187,"1,337"
27,175,1986,"Steels, Anthony", 200,41
28,185.928,1971,"Stegent, Larry", 200,0
29,182.88,1947,"Steinke, Gil", 175,267
30,182.88,1944,"Steinmetz, Ken", 188,36
31,182.88,1931,"Stennett, Stud", 194,-3
32,185.928,1990,"Stephens, John", 220,"3,440"
33,172.5,2003,"Stephens, Travis", 194,0
34,180,1998,"Stephens, Tremayne", 206,183
35,170,2011,"Stephens-Howling, LaRod", 185,670
36,188.976,1987,"Sterling, John", 203,20
37,172.5,1924,"Sternaman, Dutch", 176,0
38,188.976,1945,"Steuber, Bob", 200,3
39,175,1953,"Stevens, Don", 176,95
40,180,2013,"Stevens, Eric", 240,0
41,NaN,1975,"Stevens, Howard", 165,376
42,182.88,1943,"Steward, Dean", 210,-6
43,185.928,2008,"Stewart, Carl", 229,0
44,180,1989,"Stewart, Curtis", 208,0
45,188.976,1995,"Stewart, James", 238,144
46,185.928,1999,"Stewart, James", 224,"5,841"
47,180,2014,"Stewart, Jeremy", 215,125
48,182.88,1991,"Stewart, Tony", 201,0
49,177.5,1965,"Stiger, Jim", 214,583
50,172.5,1923,"Stinchcomb, Pete", 157,0
51,185.928,2015,"Stingily, Cameron", 235,0
52,185.928,1961,"Stinnette, Jim", 230,95
53,172.5,2001,"Stith, Shyrone", 205,55
54,182.88,1958,"Stits, Bill", 194,0.0
55,182.88,1924,"Stock, Herb", 180,0
56,185.928,1987,"Stockemer, Ralph", 212,2
57,180,1927,"Stockton, Hust", 193,0
58,185.928,1958,"Stone, Avatus", 195,0
59,182.88,1991,"Stone, Dwight", 195,"2,478"
60,185.928,1963,"Stone, Donnie", 205,"1,352"
61,182.88,1951,"Stone, Billy", 191,907
62,185.928,2008,"Storer, Byron", 219,0
63,185.928,1934,"Storm, Ed", 195,445
64,182.88,1949,"Stout, Pete", 201,298
65,182.88,1977,"Strachan, Michael", 199,"1,902"
66,185.928,1987,"Strachan, Steve", 221,174
67,175,1927,"Strader, Red", 200,0
68,175,1989,"Stradford, Troy", 191,"1,380"
69,185.928,1960,"Stransky, Bob", 180,78
70,175,1946,"Strausbaugh, Jimmy", 190,183
71,177.5,1923,"Strauss, Dutch", 205,0
72,177.5,1973,"Strayhorn, Les", 205,128
73,177.5,1951,"Strickland, Bishop", 195,165
74,182.88,1925,"Stringer, Gene", 200,0
0,185.928,1952,"Stringer, Bob", 197,0.0
1,182.88,1938,"Strong, Ken", 206,"1,228"
2,185.928,1971,"Strong, Jim", 215,527
3,182.88,2000,"Strong, Mack", 253,909
4,175,1980,"Strong, Ray", 184,163
5,180,1994,"Strother, Deon", 213,0
6,172.5,2014,"Strozier, Derrick", 181,0
7,182.88,1935,"Strutt, Art", 202,291
8,175,1949,"Strzykalski, Johnny", 190,961
9,185.928,2011,"Stumon, Van", 266,0
10,185.928,1928,"Sturtridge, Dick", 171,0
11,180,1997,"Sualua, Nicky", 260,0
12,182.88,1947,"Sucic, Steve", 207,41
13,185.928,2000,"Sudano, Nick", 244,0
14,182.88,2005,"Suggs, Lee", 213,"1,074"
15,180,1984,"Suhey, Matt", 217,"2,946"
16,180,2011,"Sullivan, Brandon", 210,0
17,NaN,1921,"Sullivan, Jack", 170,0
18,NaN,1921,"Sullivan, Jack", 170,0
19,175,1947,"Sullivan, Bob", 191,61
20,177.5,1948,"Sullivan, Bob", 190,0
21,182.88,1975,"Sullivan, Tom", 190,"3,142"
22,NaN,1920,"Sullivan, null",liva,0
23,180,2006,"Sumlin, Bryson", 201,0
24,185.928,1950,"Summerhays, Bob", 210,0.0
25,180,2006,"Summers, Demetrius", 208,0
26,175,2011,"Summers, Frank", 248,63
27,182.88,1949,"Sustersic, Ed", 205,0
28,185.928,1946,"Sutch, George", 205,4
29,185.928,1959,"Sutton, Ed", 205,"1,109"
30,180,1951,"Sutton, Joe", 180,0.0
31,172.5,2011,"Sutton, Tyrell", 213,139
32,182.88,1954,"Svoboda, Bill", 210,0.0
33,182.88,2016,"Swain, Chris", 249,0
34,177.5,1987,"Swarn, George", 205,0
35,177.5,1925,"Sweet, Fred", 165,0
36,177.5,1920,"Sweetland, Fred", 175,0
37,185.928,1960,"Swink, Jim", 185,15
38,180,1942,"Swisher, Bob", 163,544
39,180,1954,"Switzer, Veryl", 190,160
40,182.88,1989,"Sydney, Harry", 217,805
41,180,1972,"Sykes, John", 195,0
42,185.928,1952,"Sykes, Bob", 218,10
43,185.928,2011,"Sylvester, Austin", 248,0
44,182.88,1947,"Sylvester, John", 183,0.0
45,175,2011,"Sylvester, Philip", 194,0
46,182.88,1940,"Szakash, Paul", 213,66
47,180,2011,"Ta'ufo'ou, Will", 247,1
48,180,1987,"Tagliaferri, John", 195,45
49,182.88,2008,"Tahi, Naufahu", 254,21
50,180,1952,"Taliaferro, George", 196,"1,794"
51,182.88,1980,"Talton, Ken", 208,0
52,NaN,1923,"Tanner, John", 165,0
53,177.5,2013,"Tanner, Phillip", 208,149
54,185.928,2006,"Tapeh, Thomas", 243,69
55,192.024,1974,"Tarver, John", 227,574
56,180,1957,"Taseff, Carl", 192,0.0
57,185.928,2003,"Tate, Adam", 239,0
58,177.5,2012,"Tate, Ben", 220,"2,363"
59,188.976,1989,"Tate, Lars", 215,"1,061"
60,180,1983,"Tate, Rodney", 190,79
61,185.928,1967,"Tatman, Pete", 220,0
62,182.88,1984,"Tatupu, Mosi", 227,"2,415"
63,175,2011,"Taua, Vai", 211,0
64,177.5,1923,"Taugher, Biff", 185,0
65,177.5,1988,"Tautalatasi, Junior", 207,275
66,177.5,1973,"Taylor, Altie", 200,"4,308"
67,177.5,1990,"Taylor, Brian", 175,0.0
68,177.5,1956,"Taylor, Corky", 189,0.0
69,192.024,1970,"Taylor, Charley", 210,"9,110"
70,180,2006,"Taylor, Chester", 213,"4,740"
71,182.88,2008,"Taylor, Chris", 224,160
72,180,1975,"Taylor, Cliff", 198,65
73,180,1990,"Taylor, Craig", 224,480
74,185.928,2004,"Taylor, Fred", 228,"11,695"
0,172.5,1982,"Taylor, Greg", 175,0
1,182.88,1962,"Taylor, Jim", 214,"8,597"
2,182.88,1972,"Taylor, Jesse", 200,58
3,188.976,2010,"Taylor, Rendrick", 265,0
4,175.0,2015,"Taylor, Stepfan", 216,393
5,175.0,2002,"Taylor, Tony", 191,0
6,182.88,1980,"Taylor, Billy", 215,"1,644"
7,172.5,1927,"Tays, Jimmy", 174,0
8,175.0,1959,"Teresa, Tony", 188,608
9,182.88,1946,"Terrell, Ray", 185,0
10,185.928,2007,"Terry, D.D.", 190,0
11,182.88,1995,"Terry, Ryan", 206,0
12,188.976,1978,"Testerman, Don", 230,865
13,180.0,1947,"Tevis, Lee", 190,0
14,180.0,1948,"Tew, Lowell", 195,0
15,180.0,1946,"Thibaut, Jim", 205,0
16,180.0,1920,"Thielscher, Karl", 180,0
17,172.5,2014,"Thigpen, Damien", 180,0
18,175.0,2011,"Thigpen, Marcus", 200,112
19,175.0,2012,"Thomas, Adonis", 185,0
20,182.88,1987,"Thomas, Andre", 205,4
21,188.976,2004,"Thomas, Anthony", 221,"3,891"
22,177.5,1992,"Thomas, Blair", 202,"2,236"
23,180.0,1985,"Thomas, Calvin", 239,672
24,180.0,2011,"Thomas, Pierre", 215,"3,809"
25,175.0,1975,"Thomas, Charlie", 180,0
26,185.928,2013,"Thomas, Daniel", 235,"1,480"
27,182.88,1987,"Thomas, Derrick", 232,2
28,185.928,1972,"Thomas, Duane", 220,"2,038"
29,185.928,1967,"Thomas, Gene", 210,401
30,185.928,1951,"Thomas, George", 183,189
31,177.5,1982,"Thomas, Jewerl", 230,783
32,188.976,1971,"Thomas, Jimmy", 214,824
33,185.928,1924,"Thomas, John", 188,0
34,175.0,1983,"Thomas, Ken", 211,55
35,182.88,1987,"Thomas, Lavale", 205,19
36,180.0,1977,"Thomas, Mike", 190,"4,196"
37,182.88,2008,"Thomas, Marcus", 215,0
38,177.5,1993,"Thomas, Markus", 192,0
39,177.5,1973,"Thomas, Bob", 201,537
40,185.928,2001,"Thomas, Robert", 273,157
41,177.5,1998,"Thomas, Rodney", 210,"1,973"
42,175.0,1928,"Thomas, Rex", 174,0
43,177.5,1994,"Thomas, Thurman", 206,"12,074"
44,180.0,2008,"Thomas, Travis", 215,0
45,188.976,1973,"Thomas, Bill", 225,36
46,185.928,1981,"Thomaselli, Rich", 199,0
47,170.0,1933,"Thomason, Stumpy", 189,0.0
48,185.928,1976,"Thompson, Woody", 228,877
49,180.0,1992,"Thompson, Anthony", 207,831
50,185.928,1980,"Thompson, Aundra", 186,"1,792"
51,180.0,1975,"Thompson, Bobby", 195,310
52,180.0,1938,"Thompson, Tuffy", 172,228
53,182.88,1992,"Thompson, Darrell", 215,"1,641"
54,172.5,1998,"Thompson, David", 200,30
55,182.88,1982,"Thompson, Del", 203,7
56,182.88,2003,"Thompson, Donnel", 237,0
57,180.0,1992,"Thompson, Ernie", 238,37
58,180.0,1981,"Thompson, Leonard", 192,"4,682"
59,180.0,1972,"Thompson, Rocky", 200,217
60,185.928,1974,"Thompson, Tommy", 205,8
61,185.928,2006,"Thompson, Tyson", 225,266
62,177.5,1993,"Thompson, Leroy", 217,"1,390"
63,182.88,1982,"Thompson, Vince", 230,349
64,180.0,1979,"Thornton, Sidney", 230,"1,512"
65,185.928,1965,"Thornton, Bill", 215,544
66,185.928,1924,"Thorpe, Jim", 202,0
67,177.5,1945,"Thurbon, Bob", 176,476
68,192.024,1966,"Thurlow, Steve", 222,"1,127"
69,198.12,1991,"Tice, John", 242,"1,603"
70,175.0,1954,"Tidwell, Billy", 178,1
71,175.0,1962,"Tiller, Jim", 165,43
72,182.88,1992,"Tillison, Ed", 225,22
73,182.88,1992,"Tillman, Lewis", 204,"2,383"
74,180.0,1991,"Tillman, Spencer", 206,181
0,177.5,1946,"Timmons, Charlie", 210,0
1,177.5,1996,"Tindale, Tim", 220,65
2,175,1945,"Tinsley, Sid", 168,3
3,182.88,2014,"Tipton, Zurlon", 231,38
4,172.5,1987,"Tiumalu, Casey", 206,0
5,182.88,2011,"Toal, Brian", 238,0
6,180,1963,"Tobin, Bill", 210,271
7,180,1943,"Todd, Dick", 172,"1,573"
8,180,1966,"Todd, Jim", 195,6
9,185.928,1967,"Todd, Larry", 185,625
10,180,2005,"Toefield, LaBrandon", 235,572
11,NaN,1963,"Tolar, Charley", 200,"3,277"
12,180,1982,"Toloumu, David", 190,0
13,182.88,1944,"Tomasetti, Lou", 198,475
14,177.5,2006,"Tomlinson, LaDainian", 215,"13,684"
15,188.976,1938,"Tommerson, Clarence", 196,0.0
16,180,1940,"Tonelli, Mario", 200,148
17,182.88,1993,"Toner, Ed", 240,17
18,182.88,1988,"Toney, Anthony", 227,"2,294"
19,180,2011,"Tonga, Manase", 260,12
20,182.88,2010,"Torain, Ryan", 220,"1,011"
21,188.976,1978,"Torkelson, Eric", 194,"1,307"
22,195.072,1979,"Torrey, Bob", 231,61
23,172.5,1932,"Toscani, Bud", 168,80
24,180,2011,"Toston, Keith", 214,128
25,188.976,1952,"Toth, Zollie", 219,"1,589"
26,188.976,2015,"Toure, Abou", 230,0
27,188.976,1952,"Towler, Dan", 225,"3,493"
28,175,1960,"Tracy, Tom", 205,"2,912"
29,185.928,1966,"Travis, John", 216,0
30,177.5,1961,"Traynham, Jerry", 190,12
31,188.976,2003,"Trejo, Stephen", 250,0
32,182.88,1926,"Triggs, Jack", 200,0
33,180,1946,"Trigilio, Frank", 200,0
34,185.928,1959,"Triplett, Mel", 215,"2,856"
35,177.5,1951,"Triplett, Wally", 170,321
36,188.976,1967,"Triplett, Bill", 215,"2,446"
37,182.88,1951,"Trippi, Charlie", 186,"3,506"
38,188.976,1943,"Trocolor, Bob", 207,2
39,180,2010,"Tronzo, Joe", 240,0
40,182.88,1995,"Truitt, Greg", 235,0
41,180,1968,"Tucker, Gary", 205,13
42,185.928,2015,"Tucker, Matthew", 227,0
43,188.976,1969,"Tucker, Bill", 219,431
44,185.928,1983,"Tuggle, John", 210,49
45,188.976,2006,"Tuiasosopo, Zach", 245,0
46,180,1992,"Tuipulotu, Peter", 205,0
47,188.976,2015,"Tukuafu, Will", 280,5
48,185.928,1954,"Tunnell, Emlen", 187,0.0
49,185.928,1971,"Turner, Clem", 236,270
50,180,1979,"Turner, Deacon", 212,549
51,180,1986,"Turner, Maurice", 200,0
52,177.5,2008,"Turner, Michael", 247,"7,338"
53,185.928,1994,"Turner, Nate", 255,26
54,185.928,1996,"Turner, Kevin", 231,635
55,180,1978,"Turner, Robert", 200,0
56,172.5,1992,"Turner, Vernon", 185,90
57,177.5,1987,"Turral, Willie", 190,0
58,185.928,2006,"Tutt, Stacy", 233,0
59,180,2012,"Tyler, Marc", 226,0
60,188.976,1981,"Tyler, Toussaint", 220,204
61,177.5,1981,"Tyler, Wendell", 198,"6,378"
62,182.88,1924,"Tynes, Buddy", 185,0
63,185.928,1986,"Tyrrell, Tim", 204,47
64,182.88,1922,"Ullery, Jiggs", 200,0
65,182.88,2012,"Unga, Harvey", 237,0
66,177.5,1940,"Uram, Andy", 188,"1,073"
67,180,1923,"Usher, Eddie", 192,0
68,182.88,2016,"Vainuku, Soma", 255,0
69,182.88,2010,"Vakapuna, Fui", 257,0
70,182.88,1987,"Valentine, Ira", 212,10
71,188.976,1952,"Van Buren, Ebert", 210,0.0
72,182.88,1948,"Van Buren, Steve", 200,"5,860"
73,182.88,1940,"Van Every, Hal", 195,281
74,188.976,1928,"Van Horn, Charlie", 185,0
0,188.976,1973,"Van Valkenburg, Pete", 192,20
1,182.88,1978,"Van Wagner, James", 202,0
2,185.928,1931,"Vance, Joe", 180,0
3,177.5,1921,"Vanderloo, Viv", 190,0
4,185.928,1987,"Varajon, Mike", 232,82
5,185.928,1996,"Vardell, Tommy", 238,"1,427"
6,172.5,1947,"Vardian, Johnny", 167,0
7,177.5,2015,"Varga, Tyler", 225,2
8,182.88,2011,"Vaughan, Josh", 225,32
9,175,1993,"Vaughn, Jon", 203,846
10,177.5,1926,"Vaughn, Bill", 192,0
11,180,1920,"Veach, Walt", 180,0
12,180,1984,"Veals, Elton", 230,87
13,177.5,1927,"Vedder, Lou", 165,0
14,185.928,1952,"Venuto, Sam", 195,16
15,180,2007,"Vercher, Roshon", 245,0
16,182.88,1960,"Vereb, Ed", 190,38
17,182.88,1956,"Vessels, Billy", 190,215
18,175,1948,"Vetrano, Joe", 170,0
19,188.976,1942,"Vetter, Jack", 198,4
20,NaN,1924,"Vexall, Roy", 190,0
21,192.024,1989,"Vick, Roger", 239,"1,289"
22,182.88,2009,"Vickers, Lawrence", 250,98
23,177.5,1921,"Vidal, Gene", 170,0
24,177.5,1983,"Vigorito, Tommy", 193,215
25,185.928,2008,"Vincent, Chris", 218,0
26,177.5,2009,"Vincent, Justin", 219,0
27,177.5,1946,"Vinnola, Paul", 180,0
28,185.928,1998,"Vinson, Tony", 229,0
29,175,1987,"Vital, Lionel", 195,346
30,177.5,1944,"Vodicka, Joe", 189,-1
31,182.88,1977,"Voight, Mike", 214,20
32,185.928,1933,"Vokaty, Otto", 191,100
33,185.928,1962,"Vollenweider, Jim", 205,161
34,182.88,1949,"Volz, Wilbur", 192,0
35,180,1949,"Wade, Jim", 175,23
36,185.928,1970,"Wages, Harmon", 215,"1,321"
37,175,1921,"Wagner, Buff", 165,0
38,182.88,1950,"Wagner, Lowell", 194,0.0
39,185.928,2000,"Walendy, Craig", 245,0
40,201.168,2006,"Walker, Aaron", 260,312
41,180,1987,"Walker, Adam", 220,24
42,185.928,1994,"Walker, Adam", 210,115
43,185.928,1963,"Walker, Clarence", 205,14
44,177.5,1997,"Walker, Corey", 188,55
45,180,2008,"Walker, Darius", 205,264
46,177.5,1984,"Walker, Dwight", 185,92
47,180,1978,"Walker, Elliott", 193,0
48,180,1952,"Walker, Doak", 173,"1,520"
49,185.928,1992,"Walker, Herschel", 225,"8,225"
50,185.928,1984,"Walker, Quentin", 205,0
51,177.5,1996,"Walker, Robert", 197,0
52,182.88,1993,"Wallace, Anthony", 190,0
53,177.5,2006,"Wallace, Butchie", 205,0
54,177.5,1923,"Wallace, Gordon", 170,0
55,182.88,1988,"Wallace, Ray", 224,330
56,180,1957,"Waller, Ron", 180,"1,569"
57,172.5,1926,"Walquist, Laurie", 167,0
58,180,1980,"Walsh, Jim", 220,4
59,182.88,1971,"Walsh, Ward", 213,165
60,180,2008,"Ward, Derrick", 240,"2,628"
61,180,2015,"Ward, Lee", 250,0
62,182.88,2009,"Ware, D.J.", 225,375
63,182.88,1965,"Warner, Charley", 176,0.0
64,180,1987,"Warner, Curt", 205,"6,844"
65,180,1945,"Warren, Buss", 175,285
66,188.976,1995,"Warren, Chris", 227,"7,696"
67,177.5,2011,"Warren, Frank", 195,0
68,180,1998,"Warren, Lamont", 211,922
69,185.928,2006,"Warren, Mike", 249,0
70,180,1948,"Warren, Morrie", 208,0
71,180,2010,"Washington, Chauncey", 215,8
72,180,2001,"Washington, Damon", 205,89
73,180,1968,"Washington, Teddy", 210,4
74,177.5,1980,"Washington, Joe", 179,"4,839"
0,175,2006,"Washington, John David", 208,0
1,175,1973,"Washington, Joe", 180,36
2,185.928,1947,"Washington, Kenny", 212,859
3,172.5,2010,"Washington, Leon", 192,"2,271"
4,188.976,2001,"Washington, Patrick", 244,0
5,180,1973,"Washington, Vic", 197,"2,208"
6,188.976,1986,"Waters, Mike", 228,167
7,175,1940,"Watkins, Foster", 163,3
8,188.976,1973,"Watkins, Larry", 230,"1,711"
9,177.5,1957,"Watkins, Bobby", 198,"1,058"
10,182.88,1965,"Watkins, Tom", 195,"1,791"
11,182.88,2005,"Watson, Derek", 212,0
12,182.88,1998,"Watson, Edwin", 225,17
13,182.88,2001,"Watson, Justin", 230,428
14,182.88,2005,"Watson, Kenny", 220,"1,651"
15,180,1957,"Watson, Sid", 187,516
16,180,1948,"Watt, Joe", 184,0.0
17,182.88,1945,"Watt, Walt", 187,9
18,185.928,1996,"Watters, Ricky", 211,"10,643"
19,175,2014,"Watts, Trey", 208,30
20,182.88,1997,"Way, Charles", 250,"1,356"
21,188.976,1984,"Weathers, Robert", 220,733
22,170,1991,"Weatherspoon, Chuck", 229,0
23,180,1955,"Weaver, Larrye", 190,0
24,182.88,2007,"Weaver, Leonard", 250,679
25,180,1963,"Webb, Allan", 180,0.0
26,175,1991,"Webb, Chuck", 201,0
27,180,1960,"Webb, Ken", 207,891
28,192.024,1959,"Webster, Alex", 225,"4,638"
29,177.5,1948,"Wedemeyer, Herman", 178,0
30,177.5,2006,"Weeks, Marquis", 216,8
31,180,1957,"Wegert, Ted", 202,408
32,177.5,2015,"Wegher, Brandon", 205,0
33,180,1987,"Weigel, Lee", 220,26
34,182.88,2008,"Weil, Russ", 258,0
35,175,1930,"Weimer, Chuck", 178,0
36,175,1934,"Weiner, Reds", 180,37
37,180,1937,"Weinstock, Izzy", 190,0.0
38,180,1935,"Weisenbaugh, Heinie", 190,59
39,180,2015,"Weisman, Mark", 242,0
40,182.88,1939,"Weiss, Howie", 210,448
41,180,1971,"Welch, Claxton", 203,83
42,188.976,2011,"Wells, Beanie", 229,"2,471"
43,185.928,1961,"Wells, Joel", 200,216
44,185.928,2004,"Wells, Jonathan", 252,"1,167"
45,180,1974,"Wells, Terry", 195,139
46,175,1957,"Wells, Billy", 180,"1,384"
47,182.88,1977,"Wender, Jack", 210,0
48,180,1927,"Wentz, Barney", 204,0
49,175,2012,"Wesley, Ed", 200,0
50,175,1961,"West, Mel", 190,338
51,182.88,1947,"West, Pat", 201,457
52,182.88,1944,"West, Walter", 197,220
53,177.5,2006,"Westbrook, Brian", 203,"6,335"
54,172.5,1987,"Wester, Cleve", 188,113
55,172.5,1946,"Westfall, Bob", 190,697
56,177.5,1935,"Wetzel, Buzz", 190,41
57,182.88,1999,"Wheatley, Tyrone", 235,"4,962"
58,192.024,1967,"Wheelwright, Ernie", 239,"1,426"
59,185.928,1933,"Whire, Jodie", 185,14
60,182.88,2002,"White, Anthony", 195,0
61,185.928,2008,"White, LenDale", 235,"2,349"
62,185.928,1940,"White, Whizzer", 187,"1,321"
63,188.976,2014,"White, Cam", 251,0
64,182.88,1977,"White, Charlie", 222,193
65,177.5,1984,"White, Charles", 190,"3,075"
66,185.928,2007,"White, Corey", 239,0
67,NaN,1926,"White, Ellery", 175,0
68,185.928,1962,"White, Gene", 197,0
69,180,1987,"White, Gerald", 223,-4
70,175,2002,"White, Jamel", 222,"1,423"
71,177.5,2011,"White, Johnny", 202,72
72,188.976,1970,"White, Lee", 232,389
73,188.976,1960,"White, Bob", 220,0
74,180,1992,"White, Lorenzo", 222,"4,242"
0,188.976,2005,"White, Manuel", 245,0
1,188.976,1975,"White, Marsh", 220,313
2,185.928,1947,"White, Paul", 183,85
3,182.88,1970,"White, Paul", 200,3
4,188.976,1926,"White, Phil", 210,0
5,180.0,2001,"White, Reggie", 225,0
6,180.0,1953,"White, Bob", 176,66
7,182.88,1926,"White, Buck", 195,0
8,180.0,1994,"White, Russell", 210,10
9,185.928,2007,"White, Stan Jr.", 255,0
10,175.0,1951,"White, Whizzer", 172,67
11,177.5,2006,"Whitehead, Terrence", 215,0
12,177.5,1967,"Whitfield, A.D.", 200,981
13,175.0,2007,"Whitlock, Arkee", 195,0
14,177.5,2015,"Whitlock, Nikita", 250,0
15,182.88,1964,"Whitsell, Dave", 189,0.0
16,180.0,1980,"Whittington, Art", 185,"1,592"
17,175.0,1996,"Whittle, Ricky", 200,52
18,177.5,2011,"Wide, Eddie", 195,0
19,192.024,1947,"Wiese, Bob", 198,0.0
20,172.5,1922,"Wiggs, Hubert", 183,0
21,180.0,1926,"Wilcox, Ned", 185,0
22,185.928,1947,"Wilde, George", 193,-1
23,192.024,1985,"Wilder, James", 225,"6,008"
24,192.024,2015,"Wilder, James Jr.", 232,0
25,180.0,2001,"Wiley, Michael", 203,503
26,175.0,1989,"Wilkerson, Eric", 185,0
27,185.928,1988,"Wilkins, Gary", 235,18
28,192.024,1951,"Wilkinson, Bob", 225,330
29,185.928,1969,"Willard, Ken", 219,"6,105"
30,182.88,1929,"Willegale, Henry", 190,0
31,177.5,1985,"Willhite, Gerald", 200,"1,688"
32,180.0,1987,"Willhite, Kevin", 208,251
33,177.5,1995,"Williams, Allen", 205,0
